row,dataset,old_var,new_var,text
1983,2023_cross,Q331_6,HEALTH_hampson_good_health_practices_scale_limit_foods,"Rate your level of agreement with each of the following statements: - I limit my intake of foods like coffee, sugar, and fats"
1984,2023_cross,Q331_7,HEALTH_hampson_good_health_practices_scale_gather_information,Rate your level of agreement with each of the following statements: - I gather information on things that affect my health
1985,2023_cross,Q331_8,HEALTH_hampson_good_health_practices_scale_watch_signs,Rate your level of agreement with each of the following statements: - I watch for possible signs of major health problems
1986,2023_cross,Q331_9,HEALTH_hampson_good_health_practices_scale_food_supplements,Rate your level of agreement with each of the following statements: - I take health food supplements
1987,2023_cross,Q331_10,HEALTH_hampson_good_health_practices_scale_see_doctor,Rate your level of agreement with each of the following statements: - I see a doctor for regular checkups
1988,2023_cross,Q331_11,HEALTH_hampson_good_health_practices_scale_floss,Rate your level of agreement with each of the following statements: - I use dental floss regularly
1989,2023_cross,Q331_12,HEALTH_hampson_good_health_practices_scale_discuss,Rate your level of agreement with each of the following statements: - I discuss health others
1990,2023_cross,Q331_13,HEALTH_hampson_good_health_practices_scale_smoke,Rate your level of agreement with each of the following statements: - I dont smoke
1991,2023_cross,Q331_14,HEALTH_hampson_good_health_practices_scale_brush_teeth,Rate your level of agreement with each of the following statements: - I brush my teeth regularly
1992,2023_cross,Q331_15,HEALTH_hampson_good_health_practices_scale_get_shots,Rate your level of agreement with each of the following statements: - I get shots to prevent illness
1993,2023_cross,Q331_16,HEALTH_hampson_good_health_practices_scale_sleep,Rate your level of agreement with each of the following statements: - I get enough sleep
1994,2023_cross,Q331_17,HEALTH_hampson_good_health_practices_scale_limit_alcohol,Rate your level of agreement with each of the following statements: - I limit my intake of alcohol
1995,2023_cross,Q331_18,HEALTH_hampson_good_health_practices_scale_manage_sress,Rate your level of agreement with each of the following statements: - I actively manage my stress
1996,2023_cross,Q307_1,BELIEFS_rank_diet,"Before we ask any other questions, please rank the following factors in terms of how impactful you believe them to be to physical health, including in how they shape how you feel on a daily basis, your risk for disease, and how long you live.    In doing so, rate each factor in comparison with the other factors from 1 (most impactful) to 17 (least impactful). - Diet (e.g., the food you eat, fruit and vegetable consumption)"
1997,2023_cross,Q307_4,BELIEFS_rank_supplement_usage,"Before we ask any other questions, please rank the following factors in terms of how impactful you believe them to be to physical health, including in how they shape how you feel on a daily basis, your risk for disease, and how long you live.    In doing so, rate each factor in comparison with the other factors from 1 (most impactful) to 17 (least impactful). - Supplement usage (e.g., vitamins and minerals)"
1998,2023_cross,Q307_5,BELIEFS_rank_chemical_exposures,"Before we ask any other questions, please rank the following factors in terms of how impactful you believe them to be to physical health, including in how they shape how you feel on a daily basis, your risk for disease, and how long you live.    In doing so, rate each factor in comparison with the other factors from 1 (most impactful) to 17 (least impactful). - Chemical exposures from water and other (e.g., micro plastics, pesticides)"
1999,2023_cross,Q307_6,BELIEFS_rank_air_quality,"Before we ask any other questions, please rank the following factors in terms of how impactful you believe them to be to physical health, including in how they shape how you feel on a daily basis, your risk for disease, and how long you live.    In doing so, rate each factor in comparison with the other factors from 1 (most impactful) to 17 (least impactful). - Air quality (e.g., particulate air matter, pollution)"
2000,2023_cross,Q307_7,BELIEFS_rank_physical_activity,"Before we ask any other questions, please rank the following factors in terms of how impactful you believe them to be to physical health, including in how they shape how you feel on a daily basis, your risk for disease, and how long you live.    In doing so, rate each factor in comparison with the other factors from 1 (most impactful) to 17 (least impactful). - Physical activity (e.g., exercise)"
2001,2023_cross,Q307_8,BELIEFS_rank_time_sitting,"Before we ask any other questions, please rank the following factors in terms of how impactful you believe them to be to physical health, including in how they shape how you feel on a daily basis, your risk for disease, and how long you live.    In doing so, rate each factor in comparison with the other factors from 1 (most impactful) to 17 (least impactful). - Time sitting "
2002,2023_cross,Q307_9,BELIEFS_rank_sleep,"Before we ask any other questions, please rank the following factors in terms of how impactful you believe them to be to physical health, including in how they shape how you feel on a daily basis, your risk for disease, and how long you live.    In doing so, rate each factor in comparison with the other factors from 1 (most impactful) to 17 (least impactful). - Sleep"
2003,2023_cross,Q307_10,BELIEFS_rank_work_stress,"Before we ask any other questions, please rank the following factors in terms of how impactful you believe them to be to physical health, including in how they shape how you feel on a daily basis, your risk for disease, and how long you live.    In doing so, rate each factor in comparison with the other factors from 1 (most impactful) to 17 (least impactful). - Work-related Stress"
2004,2023_cross,Q307_11,BELIEFS_rank_alcohol,"Before we ask any other questions, please rank the following factors in terms of how impactful you believe them to be to physical health, including in how they shape how you feel on a daily basis, your risk for disease, and how long you live.    In doing so, rate each factor in comparison with the other factors from 1 (most impactful) to 17 (least impactful). - Alcohol use"
2005,2023_cross,Q307_12,BELIEFS_rank_tobacco,"Before we ask any other questions, please rank the following factors in terms of how impactful you believe them to be to physical health, including in how they shape how you feel on a daily basis, your risk for disease, and how long you live.    In doing so, rate each factor in comparison with the other factors from 1 (most impactful) to 17 (least impactful). - Tobacco use"
2006,2023_cross,Q307_13,BELIEFS_rank_cannabis,"Before we ask any other questions, please rank the following factors in terms of how impactful you believe them to be to physical health, including in how they shape how you feel on a daily basis, your risk for disease, and how long you live.    In doing so, rate each factor in comparison with the other factors from 1 (most impactful) to 17 (least impactful). - Cannabis use"
2007,2023_cross,Q307_14,BELIEFS_rank_drugs,"Before we ask any other questions, please rank the following factors in terms of how impactful you believe them to be to physical health, including in how they shape how you feel on a daily basis, your risk for disease, and how long you live.    In doing so, rate each factor in comparison with the other factors from 1 (most impactful) to 17 (least impactful). - Use of other drugs"
2008,2023_cross,Q307_15,BELIEFS_rank_financial_situation,"Before we ask any other questions, please rank the following factors in terms of how impactful you believe them to be to physical health, including in how they shape how you feel on a daily basis, your risk for disease, and how long you live.    In doing so, rate each factor in comparison with the other factors from 1 (most impactful) to 17 (least impactful). - Financial situation (e.g., income, cost of living)"
2009,2023_cross,Q307_16,BELIEFS_rank_relationship_quality,"Before we ask any other questions, please rank the following factors in terms of how impactful you believe them to be to physical health, including in how they shape how you feel on a daily basis, your risk for disease, and how long you live.    In doing so, rate each factor in comparison with the other factors from 1 (most impactful) to 17 (least impactful). - Quality of romantic and family relationships"
2010,2023_cross,Q307_17,BELIEFS_rank_social_interactions,"Before we ask any other questions, please rank the following factors in terms of how impactful you believe them to be to physical health, including in how they shape how you feel on a daily basis, your risk for disease, and how long you live.    In doing so, rate each factor in comparison with the other factors from 1 (most impactful) to 17 (least impactful). - The amount of social interactions you get"
2011,2023_cross,Q307_18,BELIEFS_rank_stress,"Before we ask any other questions, please rank the following factors in terms of how impactful you believe them to be to physical health, including in how they shape how you feel on a daily basis, your risk for disease, and how long you live.    In doing so, rate each factor in comparison with the other factors from 1 (most impactful) to 17 (least impactful). - Stress from relationships"
2012,2023_cross,Q307_19,BELIEFS_rank_genetic,"Before we ask any other questions, please rank the following factors in terms of how impactful you believe them to be to physical health, including in how they shape how you feel on a daily basis, your risk for disease, and how long you live.    In doing so, rate each factor in comparison with the other factors from 1 (most impactful) to 17 (least impactful). - Genetic factors"
2013,2023_cross,Q308,BELIEFS_rank_rationale,Is there anything you would like to say about how you ranked these items or why?
2014,2023_cross,Q289,WORK_friends_num,How many friends do you have at your workplace?
2015,2023_cross,Q290_1,WORK_connected,Please rate your level of agreement with each of the statements below: - I feel connected to my colleagues at work.
2016,2023_cross,Q290_2,WORK_enough_effort,Please rate your level of agreement with each of the statements below: - My company puts enough effort into building social connections among employees.
2017,2023_cross,Q290_3,WORK_participate,Please rate your level of agreement with each of the statements below: - I am likely to participate in my workplaces efforts to build social connections among employees.
2018,2023_cross,Q290_4,WORK_wish_more,Please rate your level of agreement with each of the statements below: - I wish my workplace did more to build social connections among employees.
2019,2023_cross,Q291,WORK_frequency_events,How often does your company organize events or activities to encourage social connections among employees?
2020,2023_cross,Q292_1,WORK_effective_strategies_team_building_during_work,"In your opinion, how effective would each of the following activities be in fostering social connections at work? - Team-building or social activities during work hours"
2021,2023_cross,Q292_2,WORK_effective_strategies_team_building_after_work,"In your opinion, how effective would each of the following activities be in fostering social connections at work? - Team-building or social activities outside of working hours"
2022,2023_cross,Q292_3,WORK_effective_strategies_employee_education,"In your opinion, how effective would each of the following activities be in fostering social connections at work? - Employee education on the importance of social connection"
2023,2023_cross,Q292_4,WORK_effective_strategies_chats_between_employees,"In your opinion, how effective would each of the following activities be in fostering social connections at work? - Facilitation of 1:1 chats between employees"
2024,2023_cross,Q292_5,WORK_effective_strategies_social_events,"In your opinion, how effective would each of the following activities be in fostering social connections at work? - Social events outside of work hours"
2025,2023_cross,Q292_6,WORK_effective_strategies_casual_breaks,"In your opinion, how effective would each of the following activities be in fostering social connections at work? - Casual lunch or coffee breaks with colleagues"
2026,2023_cross,Q292_7,WORK_effective_strategies_mentorship,"In your opinion, how effective would each of the following activities be in fostering social connections at work? - Mentorship or buddy programs"
2027,2023_cross,Q292_8,WORK_effective_strategies_collaboration,"In your opinion, how effective would each of the following activities be in fostering social connections at work? - Collaborative projects or group assignments"
2028,2023_cross,Q292_9,WORK_effective_strategies_online_forums,"In your opinion, how effective would each of the following activities be in fostering social connections at work? - Online discussion forums or chat platforms"
2029,2023_cross,Q292_10,WORK_effective_strategies_mentorship_or_buddy,"In your opinion, how effective would each of the following activities be in fostering social connections at work? - Mentorship or buddy programs"
2030,2023_cross,Q1_1,CONNECTION_support_campaign,How likely or unlikely is it that you would - participate in a movement or campaign that was inspiring Canadians to take action to get connected at a particular time?
2031,2023_cross,Q1_2,CONNECTION_support_funding,"How likely or unlikely is it that you would - support government funding for programs and promotions that educate Canadians on the importance of human connection to our health, happiness and longevity?"
2032,2023_cross,Q1_3,CONNECTION_support_companies,How likely or unlikely is it that you would - make a purchase decision based on the efforts of a business to get Canadians more socially connected?
2033,2023_cross,Q317_4,RELATIONSHIPS_identity_person_1,"In this next section, we want you to identify the last 10 people you have had a meaningful social interaction with in the past six months.     If you cannot identify 10 people, simply list as many people as you can and leave the remaining rows blank.    In choosing who to identify, prioritize those with whom you have an ongoing relationship, see more frequently, and consider to be closer to your ""inner circle.""    For each person you think of, provide a pseudonym, nick name, or their initials so that you can answer a few questions about your relationship with them. - Person 1"
2034,2023_cross,Q317_5,RELATIONSHIPS_identity_person_2,"In this next section, we want you to identify the last 10 people you have had a meaningful social interaction with in the past six months.     If you cannot identify 10 people, simply list as many people as you can and leave the remaining rows blank.    In choosing who to identify, prioritize those with whom you have an ongoing relationship, see more frequently, and consider to be closer to your ""inner circle.""    For each person you think of, provide a pseudonym, nick name, or their initials so that you can answer a few questions about your relationship with them. - Person 2"
2035,2023_cross,Q317_6,RELATIONSHIPS_identity_person_3,"In this next section, we want you to identify the last 10 people you have had a meaningful social interaction with in the past six months.     If you cannot identify 10 people, simply list as many people as you can and leave the remaining rows blank.    In choosing who to identify, prioritize those with whom you have an ongoing relationship, see more frequently, and consider to be closer to your ""inner circle.""    For each person you think of, provide a pseudonym, nick name, or their initials so that you can answer a few questions about your relationship with them. - Person 3"
2036,2023_cross,Q317_7,RELATIONSHIPS_identity_person_4,"In this next section, we want you to identify the last 10 people you have had a meaningful social interaction with in the past six months.     If you cannot identify 10 people, simply list as many people as you can and leave the remaining rows blank.    In choosing who to identify, prioritize those with whom you have an ongoing relationship, see more frequently, and consider to be closer to your ""inner circle.""    For each person you think of, provide a pseudonym, nick name, or their initials so that you can answer a few questions about your relationship with them. - Person 4"
2037,2023_cross,Q317_8,RELATIONSHIPS_identity_person_5,"In this next section, we want you to identify the last 10 people you have had a meaningful social interaction with in the past six months.     If you cannot identify 10 people, simply list as many people as you can and leave the remaining rows blank.    In choosing who to identify, prioritize those with whom you have an ongoing relationship, see more frequently, and consider to be closer to your ""inner circle.""    For each person you think of, provide a pseudonym, nick name, or their initials so that you can answer a few questions about your relationship with them. - Person 5"
2038,2023_cross,Q317_9,RELATIONSHIPS_identity_person_6,"In this next section, we want you to identify the last 10 people you have had a meaningful social interaction with in the past six months.     If you cannot identify 10 people, simply list as many people as you can and leave the remaining rows blank.    In choosing who to identify, prioritize those with whom you have an ongoing relationship, see more frequently, and consider to be closer to your ""inner circle.""    For each person you think of, provide a pseudonym, nick name, or their initials so that you can answer a few questions about your relationship with them. - Person 6"
2039,2023_cross,Q317_10,RELATIONSHIPS_identity_person_7,"In this next section, we want you to identify the last 10 people you have had a meaningful social interaction with in the past six months.     If you cannot identify 10 people, simply list as many people as you can and leave the remaining rows blank.    In choosing who to identify, prioritize those with whom you have an ongoing relationship, see more frequently, and consider to be closer to your ""inner circle.""    For each person you think of, provide a pseudonym, nick name, or their initials so that you can answer a few questions about your relationship with them. - Person 7"
2040,2023_cross,Q317_11,RELATIONSHIPS_identity_person_8,"In this next section, we want you to identify the last 10 people you have had a meaningful social interaction with in the past six months.     If you cannot identify 10 people, simply list as many people as you can and leave the remaining rows blank.    In choosing who to identify, prioritize those with whom you have an ongoing relationship, see more frequently, and consider to be closer to your ""inner circle.""    For each person you think of, provide a pseudonym, nick name, or their initials so that you can answer a few questions about your relationship with them. - Person 8"
2041,2023_cross,Q317_12,RELATIONSHIPS_identity_person_9,"In this next section, we want you to identify the last 10 people you have had a meaningful social interaction with in the past six months.     If you cannot identify 10 people, simply list as many people as you can and leave the remaining rows blank.    In choosing who to identify, prioritize those with whom you have an ongoing relationship, see more frequently, and consider to be closer to your ""inner circle.""    For each person you think of, provide a pseudonym, nick name, or their initials so that you can answer a few questions about your relationship with them. - Person 9"
2042,2023_cross,Q317_13,RELATIONSHIPS_identity_person_10,"In this next section, we want you to identify the last 10 people you have had a meaningful social interaction with in the past six months.     If you cannot identify 10 people, simply list as many people as you can and leave the remaining rows blank.    In choosing who to identify, prioritize those with whom you have an ongoing relationship, see more frequently, and consider to be closer to your ""inner circle.""    For each person you think of, provide a pseudonym, nick name, or their initials so that you can answer a few questions about your relationship with them. - Person 10"
2043,2023_cross,Q321_1,RELATIONSHIPS_close_person_1,"On a scale from 0 (Not close at all) to 10 (Extremely close), how close are you to this person? - [QID317-ChoiceTextEntryValue-4]"
2044,2023_cross,Q321_2,RELATIONSHIPS_close_person_2,"On a scale from 0 (Not close at all) to 10 (Extremely close), how close are you to this person? - [QID317-ChoiceTextEntryValue-5]"
2045,2023_cross,Q321_3,RELATIONSHIPS_close_person_3,"On a scale from 0 (Not close at all) to 10 (Extremely close), how close are you to this person? - [QID317-ChoiceTextEntryValue-6]"
2046,2023_cross,Q321_4,RELATIONSHIPS_close_person_4,"On a scale from 0 (Not close at all) to 10 (Extremely close), how close are you to this person? - [QID317-ChoiceTextEntryValue-7]"
2047,2023_cross,Q321_5,RELATIONSHIPS_close_person_5,"On a scale from 0 (Not close at all) to 10 (Extremely close), how close are you to this person? - [QID317-ChoiceTextEntryValue-8]"
2048,2023_cross,Q321_6,RELATIONSHIPS_close_person_6,"On a scale from 0 (Not close at all) to 10 (Extremely close), how close are you to this person? - [QID317-ChoiceTextEntryValue-9]"
2049,2023_cross,Q321_7,RELATIONSHIPS_close_person_7,"On a scale from 0 (Not close at all) to 10 (Extremely close), how close are you to this person? - [QID317-ChoiceTextEntryValue-10]"
2050,2023_cross,Q321_8,RELATIONSHIPS_close_person_8,"On a scale from 0 (Not close at all) to 10 (Extremely close), how close are you to this person? - [QID317-ChoiceTextEntryValue-11]"
2051,2023_cross,Q321_9,RELATIONSHIPS_close_person_9,"On a scale from 0 (Not close at all) to 10 (Extremely close), how close are you to this person? - [QID317-ChoiceTextEntryValue-12]"
2052,2023_cross,Q321_10,RELATIONSHIPS_close_person_10,"On a scale from 0 (Not close at all) to 10 (Extremely close), how close are you to this person? - [QID317-ChoiceTextEntryValue-13]"
2053,2023_cross,Q318_1,RELATIONSHIPS_duration_person_1,How long have you known each person listed below? - [QID317-ChoiceTextEntryValue-4]
2054,2023_cross,Q318_2,RELATIONSHIPS_duration_person_2,How long have you known each person listed below? - [QID317-ChoiceTextEntryValue-5]
2055,2023_cross,Q318_3,RELATIONSHIPS_duration_person_3,How long have you known each person listed below? - [QID317-ChoiceTextEntryValue-6]
2056,2023_cross,Q318_4,RELATIONSHIPS_duration_person_4,How long have you known each person listed below? - [QID317-ChoiceTextEntryValue-7]
2057,2023_cross,Q318_5,RELATIONSHIPS_duration_person_5,How long have you known each person listed below? - [QID317-ChoiceTextEntryValue-8]
2058,2023_cross,Q318_6,RELATIONSHIPS_duration_person_6,How long have you known each person listed below? - [QID317-ChoiceTextEntryValue-9]
2059,2023_cross,Q318_7,RELATIONSHIPS_duration_person_7,How long have you known each person listed below? - [QID317-ChoiceTextEntryValue-10]
2060,2023_cross,Q318_8,RELATIONSHIPS_duration_person_8,How long have you known each person listed below? - [QID317-ChoiceTextEntryValue-11]
2061,2023_cross,Q318_9,RELATIONSHIPS_duration_person_9,How long have you known each person listed below? - [QID317-ChoiceTextEntryValue-12]
2062,2023_cross,Q318_10,RELATIONSHIPS_duration_person_10,How long have you known each person listed below? - [QID317-ChoiceTextEntryValue-13]
2063,2023_cross,Q323_1,RELATIONSHIPS_type_person_1,How would you describe your relationship to each person listed below? - [QID317-ChoiceTextEntryValue-4]
2064,2023_cross,Q323_2,RELATIONSHIPS_type_person_2,How would you describe your relationship to each person listed below? - [QID317-ChoiceTextEntryValue-5]
2065,2023_cross,Q323_3,RELATIONSHIPS_type_person_3,How would you describe your relationship to each person listed below? - [QID317-ChoiceTextEntryValue-6]
2066,2023_cross,Q323_4,RELATIONSHIPS_type_person_4,How would you describe your relationship to each person listed below? - [QID317-ChoiceTextEntryValue-7]
2067,2023_cross,Q323_5,RELATIONSHIPS_type_person_5,How would you describe your relationship to each person listed below? - [QID317-ChoiceTextEntryValue-8]
2068,2023_cross,Q323_6,RELATIONSHIPS_type_person_6,How would you describe your relationship to each person listed below? - [QID317-ChoiceTextEntryValue-9]
2069,2023_cross,Q323_7,RELATIONSHIPS_type_person_7,How would you describe your relationship to each person listed below? - [QID317-ChoiceTextEntryValue-10]
2070,2023_cross,Q323_8,RELATIONSHIPS_type_person_8,How would you describe your relationship to each person listed below? - [QID317-ChoiceTextEntryValue-11]
2071,2023_cross,Q323_9,RELATIONSHIPS_type_person_9,How would you describe your relationship to each person listed below? - [QID317-ChoiceTextEntryValue-12]
2072,2023_cross,Q323_10,RELATIONSHIPS_type_person_10,How would you describe your relationship to each person listed below? - [QID317-ChoiceTextEntryValue-13]
2073,2023_cross,Q316_1,RELATIONSHIPS_frequency_f2f_person_1,How frequently do you interact face-to-face (in-person) with each person listed below? - [QID317-ChoiceTextEntryValue-4]
2074,2023_cross,Q316_2,RELATIONSHIPS_frequency_f2f_person_2,How frequently do you interact face-to-face (in-person) with each person listed below? - [QID317-ChoiceTextEntryValue-5]
2075,2023_cross,Q316_3,RELATIONSHIPS_frequency_f2f_person_3,How frequently do you interact face-to-face (in-person) with each person listed below? - [QID317-ChoiceTextEntryValue-6]
2076,2023_cross,Q316_4,RELATIONSHIPS_frequency_f2f_person_4,How frequently do you interact face-to-face (in-person) with each person listed below? - [QID317-ChoiceTextEntryValue-7]
2077,2023_cross,Q316_5,RELATIONSHIPS_frequency_f2f_person_5,How frequently do you interact face-to-face (in-person) with each person listed below? - [QID317-ChoiceTextEntryValue-8]
2078,2023_cross,Q316_6,RELATIONSHIPS_frequency_f2f_person_6,How frequently do you interact face-to-face (in-person) with each person listed below? - [QID317-ChoiceTextEntryValue-9]
2079,2023_cross,Q316_7,RELATIONSHIPS_frequency_f2f_person_7,How frequently do you interact face-to-face (in-person) with each person listed below? - [QID317-ChoiceTextEntryValue-10]
2080,2023_cross,Q316_8,RELATIONSHIPS_frequency_f2f_person_8,How frequently do you interact face-to-face (in-person) with each person listed below? - [QID317-ChoiceTextEntryValue-11]
2081,2023_cross,Q316_9,RELATIONSHIPS_frequency_f2f_person_9,How frequently do you interact face-to-face (in-person) with each person listed below? - [QID317-ChoiceTextEntryValue-12]
2082,2023_cross,Q316_10,RELATIONSHIPS_frequency_f2f_person_10,How frequently do you interact face-to-face (in-person) with each person listed below? - [QID317-ChoiceTextEntryValue-13]
2083,2023_cross,Q325_1,RELATIONSHIPS_frequency_online_person_1,"How frequently do you interact virtually (e.g., online, over the phone, or over text) with each person listed below? - [QID317-ChoiceTextEntryValue-4]"
2084,2023_cross,Q325_2,RELATIONSHIPS_frequency_online_person_2,"How frequently do you interact virtually (e.g., online, over the phone, or over text) with each person listed below? - [QID317-ChoiceTextEntryValue-5]"
2085,2023_cross,Q325_3,RELATIONSHIPS_frequency_online_person_3,"How frequently do you interact virtually (e.g., online, over the phone, or over text) with each person listed below? - [QID317-ChoiceTextEntryValue-6]"
2086,2023_cross,Q325_4,RELATIONSHIPS_frequency_online_person_4,"How frequently do you interact virtually (e.g., online, over the phone, or over text) with each person listed below? - [QID317-ChoiceTextEntryValue-7]"
2087,2023_cross,Q325_5,RELATIONSHIPS_frequency_online_person_5,"How frequently do you interact virtually (e.g., online, over the phone, or over text) with each person listed below? - [QID317-ChoiceTextEntryValue-8]"
2088,2023_cross,Q325_6,RELATIONSHIPS_frequency_online_person_6,"How frequently do you interact virtually (e.g., online, over the phone, or over text) with each person listed below? - [QID317-ChoiceTextEntryValue-9]"
2089,2023_cross,Q325_7,RELATIONSHIPS_frequency_online_person_7,"How frequently do you interact virtually (e.g., online, over the phone, or over text) with each person listed below? - [QID317-ChoiceTextEntryValue-10]"
2090,2023_cross,Q325_8,RELATIONSHIPS_frequency_online_person_8,"How frequently do you interact virtually (e.g., online, over the phone, or over text) with each person listed below? - [QID317-ChoiceTextEntryValue-11]"
2091,2023_cross,Q325_9,RELATIONSHIPS_frequency_online_person_9,"How frequently do you interact virtually (e.g., online, over the phone, or over text) with each person listed below? - [QID317-ChoiceTextEntryValue-12]"
2092,2023_cross,Q325_10,RELATIONSHIPS_frequency_online_person_10,"How frequently do you interact virtually (e.g., online, over the phone, or over text) with each person listed below? - [QID317-ChoiceTextEntryValue-13]"
2093,2023_cross,Q189_1,PSYCH_tangney_brief_self_control_scale_resist_temptation,"On a scale from 1 (Not at all) to 5 (Very much), how well do each of the following statements reflect you? - I am good at resisting temptation."
2094,2023_cross,Q189_2,PSYCH_tangney_brief_self_control_scale_bad_habits_r,"On a scale from 1 (Not at all) to 5 (Very much), how well do each of the following statements reflect you? - I have a hard time breaking bad habits."
2095,2023_cross,Q189_3,PSYCH_tangney_brief_self_control_scale_lazy_r,"On a scale from 1 (Not at all) to 5 (Very much), how well do each of the following statements reflect you? - I am lazy."
2096,2023_cross,Q189_4,PSYCH_tangney_brief_self_control_scale_say_things_r,"On a scale from 1 (Not at all) to 5 (Very much), how well do each of the following statements reflect you? - I say inappropriate things."
2097,2023_cross,Q189_5,PSYCH_tangney_brief_self_control_scale_bad_things_r,"On a scale from 1 (Not at all) to 5 (Very much), how well do each of the following statements reflect you? - I do certain things that are bad for me, if they are fun."
2098,2023_cross,Q189_6,PSYCH_tangney_brief_self_control_scale_refuse_bad,"On a scale from 1 (Not at all) to 5 (Very much), how well do each of the following statements reflect you? - I refuse things that are bad for me."
2099,2023_cross,Q189_7,PSYCH_tangney_brief_self_control_scale_more_discipline_r,"On a scale from 1 (Not at all) to 5 (Very much), how well do each of the following statements reflect you? - I wish I had more self-discipline."
2100,2023_cross,Q189_8,PSYCH_tangney_brief_self_control_scale_people_say,"On a scale from 1 (Not at all) to 5 (Very much), how well do each of the following statements reflect you? - People would say that I have iron self-discipline."
2101,2023_cross,Q189_9,PSYCH_tangney_brief_self_control_scale_work_r,"On a scale from 1 (Not at all) to 5 (Very much), how well do each of the following statements reflect you? - Pleasure and fun sometimes keep me from getting work done."
2102,2023_cross,Q189_10,PSYCH_tangney_brief_self_control_scale_concentrating_r,"On a scale from 1 (Not at all) to 5 (Very much), how well do each of the following statements reflect you? - I have trouble concentrating."
2103,2023_cross,Q189_11,PSYCH_tangney_brief_self_control_scale_work_effectively,"On a scale from 1 (Not at all) to 5 (Very much), how well do each of the following statements reflect you? - I am able to work effectively toward long-term goals."
2104,2023_cross,Q189_12,PSYCH_tangney_brief_self_control_scale_cant_stop_r,"On a scale from 1 (Not at all) to 5 (Very much), how well do each of the following statements reflect you? - Sometimes I cant stop myself from doing something, even if I know it is wrong."
2105,2023_cross,Q189_13,PSYCH_tangney_brief_self_control_scale_act_without_thinking_r,"On a scale from 1 (Not at all) to 5 (Very much), how well do each of the following statements reflect you? - I often act without thinking through all the alternatives."
2106,2023_cross,Q233_1,PSYCH_struk_short_boredom_proneness_scale_loose_ends,"Please rate your level of agreement with each of the following statements: - I often find myself at loose ends, not knowing what to do."
2107,2023_cross,Q233_2,PSYCH_struk_short_boredom_proneness_scale_entertain_self,Please rate your level of agreement with each of the following statements: - I find it hard to entertain myself.
2108,2023_cross,Q233_3,PSYCH_struk_short_boredom_proneness_scale_repetitive,Please rate your level of agreement with each of the following statements: - Many things I have to do are repetitive and monotonous.
2109,2023_cross,Q233_4,PSYCH_struk_short_boredom_proneness_scale_more_stimulation,Please rate your level of agreement with each of the following statements: - It takes more stimulation to get me going than most people.
2110,2023_cross,Q233_5,PSYCH_struk_short_boredom_proneness_scale_motivated,Please rate your level of agreement with each of the following statements: - I dont feel motivated by most things that I do.
2111,2023_cross,Q233_6,PSYCH_struk_short_boredom_proneness_scale_interested,"Please rate your level of agreement with each of the following statements: - In most situations, it is hard for me to find something to do or see to keep me interested."
2112,2023_cross,Q233_7,PSYCH_struk_short_boredom_proneness_scale_sit_around,"Please rate your level of agreement with each of the following statements: - Much of the time, I just sit around doing nothing."
2113,2023_cross,Q233_8,PSYCH_struk_short_boredom_proneness_scale_half_dead,"Please rate your level of agreement with each of the following statements: - Unless I am doing something exciting, even dangerous, I feel half-dead and dull."
2114,2023_cross,Q245_1,SUBSTANCE_USE_drugs_alcohol,"In the PAST SIX MONTHS, how often did you use the following substances? - Alcohol (e.g., beer, wine, liquor)"
2115,2023_cross,Q245_2,SUBSTANCE_USE_drugs_tobacco,"In the PAST SIX MONTHS, how often did you use the following substances? - Cigarettes or other tobacco products"
2116,2023_cross,Q245_3,SUBSTANCE_USE_drugs_nicotine,"In the PAST SIX MONTHS, how often did you use the following substances? - E-cigarettes, vape pens, or other nicotine products"
2117,2023_cross,Q245_4,SUBSTANCE_USE_drugs_cannabis,"In the PAST SIX MONTHS, how often did you use the following substances? - Cannabis"
2118,2023_cross,Q245_5,SUBSTANCE_USE_drugs_hallucinogens,"In the PAST SIX MONTHS, how often did you use the following substances? - Hallucinogens (e.g., magic mushrooms, LSD)"
2119,2023_cross,Q245_6,SUBSTANCE_USE_drugs_meth,"In the PAST SIX MONTHS, how often did you use the following substances? - Amphetamines or methamphetamines"
2120,2023_cross,Q245_7,SUBSTANCE_USE_drugs_cocain,"In the PAST SIX MONTHS, how often did you use the following substances? - Cocaine or crack"
2121,2023_cross,Q245_8,SUBSTANCE_USE_drugs_inhalents,"In the PAST SIX MONTHS, how often did you use the following substances? - Inhalants (e.g., nitrous oxide, glue)"
2122,2023_cross,Q245_9,SUBSTANCE_USE_drugs_heroin,"In the PAST SIX MONTHS, how often did you use the following substances? - Heroin"
2123,2023_cross,Q246_1,SUBSTANCE_USE_drugs_pain_killers,"In the PAST SIX MONTHS, how often have you used the following medications when (a) they were not prescribed for you; or (b) which you took more of than you were supposed to take? - Prescription pain relievers (e.g., morphine, Percocet, vicodin, oxycontin, dilaudid, methadone, buprenorphine, etc.)"
2124,2023_cross,Q246_2,SUBSTANCE_USE_drugs_sedatives,"In the PAST SIX MONTHS, how often have you used the following medications when (a) they were not prescribed for you; or (b) which you took more of than you were supposed to take? - Prescription sedatives (e.g., Valium, Xanax, Klonopin, Ativan, etc.)"
2125,2023_cross,Q246_3,SUBSTANCE_USE_drugs_stimulants,"In the PAST SIX MONTHS, how often have you used the following medications when (a) they were not prescribed for you; or (b) which you took more of than you were supposed to take? - Prescription stimulants (e.g., Adderall, Ritalin, etc.)"
